year	round	driverId	driverIdNorm	first_lap_position
2019	7	hulkenberg	hulkenberg	6
2019	7	bottas	bottas	7
2019	7	norris	norris	8
2019	7	max_verstappen	max-verstappen	9
2019	7	kvyat	kvyat	10
2019	7	sainz	sainz	11
2019	7	perez	perez	12
2019	7	giovinazzi	giovinazzi	13
2019	7	stroll	stroll	14
2019	7	russell	russell	15
2019	7	kubica	kubica	16
2019	7	raikkonen	raikkonen	17
2019	7	grosjean	grosjean	18
2019	7	kevin_magnussen	kevin-magnussen	19
2019	7	albon	albon	20
2019	8	hamilton	hamilton	1
2019	8	bottas	bottas	2
2019	8	leclerc	leclerc	3
2019	8	max_verstappen	max-verstappen	4
2019	8	sainz	sainz	5
2019	8	norris	norris	6
2019	8	vettel	vettel	7
2019	8	gasly	gasly	8
2019	8	giovinazzi	giovinazzi	9
2019	8	ricciardo	ricciardo	10
2019	8	raikkonen	raikkonen	11
2019	8	hulkenberg	hulkenberg	12
2019	8	perez	perez	13
2019	8	kevin_magnussen	kevin-magnussen	14
2019	8	stroll	stroll	15
2019	8	albon	albon	16
2019	8	kubica	kubica	17
2019	8	grosjean	grosjean	18
2019	8	russell	russell	19
2019	8	kvyat	kvyat	20
2019	9	leclerc	leclerc	1
2019	9	bottas	bottas	2
2019	9	hamilton	hamilton	3
2019	9	raikkonen	raikkonen	4
2019	9	norris	norris	5
2019	9	vettel	vettel	6
2019	9	max_verstappen	max-verstappen	7
2019	9	gasly	gasly	8
2019	9	giovinazzi	giovinazzi	9
2019	9	kevin_magnussen	kevin-magnussen	10
2019	9	perez	perez	11
2019	9	hulkenberg	hulkenberg	12
2019	9	stroll	stroll	13
2019	9	ricciardo	ricciardo	14
2019	9	grosjean	grosjean	15
2019	9	kubica	kubica	16
2019	9	sainz	sainz	17
2019	9	albon	albon	18
2019	9	kvyat	kvyat	19
2019	9	russell	russell	20
2019	10	bottas	bottas	1
2019	10	hamilton	hamilton	2
2019	10	leclerc	leclerc	3
2019	10	max_verstappen	max-verstappen	4
2019	10	vettel	vettel	5
2019	10	gasly	gasly	6
2019	10	norris	norris	7
2019	10	ricciardo	ricciardo	8
2019	10	hulkenberg	hulkenberg	9
2019	10	albon	albon	10
2019	10	sainz	sainz	11
2019	10	raikkonen	raikkonen	12
2019	10	giovinazzi	giovinazzi	13
2019	10	perez	perez	14
2019	10	stroll	stroll	15
2019	10	kvyat	kvyat	16
2019	10	russell	russell	17
2019	10	kubica	kubica	18
2019	10	grosjean	grosjean	19
2019	10	kevin_magnussen	kevin-magnussen	20
2019	11	hamilton	hamilton	1
2019	11	bottas	bottas	2
2019	11	raikkonen	raikkonen	3
2019	11	max_verstappen	max-verstappen	4
2019	11	hulkenberg	hulkenberg	5
2019	11	leclerc	leclerc	6
2019	11	grosjean	grosjean	7
2019	11	gasly	gasly	8
2019	11	sainz	sainz	9
2019	11	kevin_magnussen	kevin-magnussen	10
2019	11	perez	perez	11
2019	11	giovinazzi	giovinazzi	12
2019	11	ricciardo	ricciardo	13
2019	11	vettel	vettel	14
2019	11	stroll	stroll	15
2019	11	albon	albon	16
2019	11	kvyat	kvyat	17
2019	11	russell	russell	18
2019	11	norris	norris	19
2019	11	kubica	kubica	20
2019	12	max_verstappen	max-verstappen	1
2019	12	hamilton	hamilton	2
2019	12	leclerc	leclerc	3
2019	12	bottas	bottas	4
2019	12	vettel	vettel	5
2019	12	sainz	sainz	6
2019	12	norris	norris	7
2019	12	raikkonen	raikkonen	8
2019	12	gasly	gasly	9
2019	12	grosjean	grosjean	10
2019	12	hulkenberg	hulkenberg	11
2019	12	perez	perez	12
2019	12	albon	albon	13
2019	12	russell	russell	14
2019	12	kvyat	kvyat	15
2019	12	kevin_magnussen	kevin-magnussen	16
2019	12	stroll	stroll	17
2019	12	giovinazzi	giovinazzi	18
2019	12	ricciardo	ricciardo	19
2019	12	kubica	kubica	20
2019	13	leclerc	leclerc	1
2019	13	vettel	vettel	2
2019	13	hamilton	hamilton	3
2019	13	bottas	bottas	4
2019	13	norris	norris	5
2019	13	grosjean	grosjean	6
2019	13	kevin_magnussen	kevin-magnussen	7
2019	13	perez	perez	8
2019	13	gasly	gasly	9
2019	13	stroll	stroll	10
2019	13	kvyat	kvyat	11
2019	13	giovinazzi	giovinazzi	12
2019	13	albon	albon	13
2019	13	hulkenberg	hulkenberg	14
2019	13	russell	russell	15
2019	13	kubica	kubica	16
2019	13	ricciardo	ricciardo	17
2019	13	raikkonen	raikkonen	18
2019	13	sainz	sainz	19
2019	14	leclerc	leclerc	1
2019	14	hamilton	hamilton	2
2019	14	bottas	bottas	3
2019	14	hulkenberg	hulkenberg	4
2019	14	vettel	vettel	5
2019	14	ricciardo	ricciardo	6
2019	14	stroll	stroll	7
2019	14	sainz	sainz	8
2019	14	albon	albon	9
2019	14	giovinazzi	giovinazzi	10
2019	14	kevin_magnussen	kevin-magnussen	11
2019	14	kvyat	kvyat	12
2019	14	kubica	kubica	13
2019	14	gasly	gasly	14
2019	14	russell	russell	15
2019	14	grosjean	grosjean	16
2019	14	perez	perez	17
2019	14	norris	norris	18
2019	14	raikkonen	raikkonen	19
2019	14	max_verstappen	max-verstappen	20
2019	15	leclerc	leclerc	1
2019	15	hamilton	hamilton	2
2019	15	vettel	vettel	3
2019	15	max_verstappen	max-verstappen	4
2019	15	bottas	bottas	5
2019	15	albon	albon	6
2019	15	norris	norris	7
2019	15	giovinazzi	giovinazzi	8
2019	15	kevin_magnussen	kevin-magnussen	9
2019	15	gasly	gasly	10
2019	15	raikkonen	raikkonen	11
2019	15	kvyat	kvyat	12
2019	15	stroll	stroll	13
2019	15	perez	perez	14
2019	15	ricciardo	ricciardo	15
2019	15	kubica	kubica	16
2019	15	grosjean	grosjean	17
2019	15	hulkenberg	hulkenberg	18
2019	15	russell	russell	19
2019	15	sainz	sainz	20
2019	16	vettel	vettel	1
2019	16	leclerc	leclerc	2
2019	16	hamilton	hamilton	3
2019	16	sainz	sainz	4
2019	16	bottas	bottas	5
2019	16	norris	norris	6
2019	16	perez	perez	7
2019	16	max_verstappen	max-verstappen	8
2019	16	hulkenberg	hulkenberg	9
2019	16	kevin_magnussen	kevin-magnussen	10
2019	16	stroll	stroll	11
2019	16	giovinazzi	giovinazzi	12
2019	16	gasly	gasly	13
2019	16	kvyat	kvyat	14
2019	16	raikkonen	raikkonen	15
2019	16	russell	russell	16
2019	16	kubica	kubica	17
2019	16	albon	albon	18
2019	16	ricciardo	ricciardo	19
2019	17	bottas	bottas	1
2019	17	vettel	vettel	2
2019	17	leclerc	leclerc	3
2019	17	hamilton	hamilton	4
2019	17	sainz	sainz	5
2019	17	norris	norris	6
2019	17	albon	albon	7
2019	17	gasly	gasly	8
2019	17	stroll	stroll	9
2019	17	hulkenberg	hulkenberg	10
2019	17	perez	perez	11
2019	17	giovinazzi	giovinazzi	12
2019	17	kevin_magnussen	kevin-magnussen	13
2019	17	grosjean	grosjean	14
2019	17	raikkonen	raikkonen	15
2019	17	ricciardo	ricciardo	16
2019	17	kvyat	kvyat	17
2019	17	max_verstappen	max-verstappen	18
2019	17	russell	russell	19
2019	17	kubica	kubica	20
2019	18	leclerc	leclerc	1
2019	18	vettel	vettel	2
2019	18	albon	albon	3
2019	18	sainz	sainz	4
2019	18	hamilton	hamilton	5
2019	18	norris	norris	6
2019	18	bottas	bottas	7
2019	18	max_verstappen	max-verstappen	8
2019	18	kvyat	kvyat	9
2019	18	gasly	gasly	10
2019	18	perez	perez	11
2019	18	ricciardo	ricciardo	12
2019	18	hulkenberg	hulkenberg	13
2019	18	stroll	stroll	14
2019	18	giovinazzi	giovinazzi	15
2019	18	raikkonen	raikkonen	16
2019	18	kevin_magnussen	kevin-magnussen	17
2019	18	kubica	kubica	18
2019	18	russell	russell	19
2019	18	grosjean	grosjean	20
2019	19	bottas	bottas	1
2019	19	max_verstappen	max-verstappen	2
2019	19	hamilton	hamilton	3
2019	19	leclerc	leclerc	4
2019	19	norris	norris	5
2019	19	vettel	vettel	6
2019	19	ricciardo	ricciardo	7
2019	19	gasly	gasly	8
2019	19	sainz	sainz	9
2019	19	kevin_magnussen	kevin-magnussen	10
2019	19	albon	albon	11
2019	19	raikkonen	raikkonen	12
2019	19	hulkenberg	hulkenberg	13
2019	19	grosjean	grosjean	14
2019	19	kvyat	kvyat	15
2019	19	giovinazzi	giovinazzi	16
2019	19	stroll	stroll	17
2019	19	perez	perez	18
2019	19	kubica	kubica	19
2019	19	russell	russell	20
2019	20	max_verstappen	max-verstappen	1
2019	20	hamilton	hamilton	2
2019	20	vettel	vettel	3
2019	20	bottas	bottas	4
2019	20	albon	albon	5
2019	20	gasly	gasly	6
2019	20	grosjean	grosjean	7
2019	20	raikkonen	raikkonen	8
2019	20	kevin_magnussen	kevin-magnussen	9
2019	20	giovinazzi	giovinazzi	10
2019	20	leclerc	leclerc	11
2019	20	norris	norris	12
2019	20	ricciardo	ricciardo	13
2019	20	stroll	stroll	14
2019	20	perez	perez	15
2019	20	hulkenberg	hulkenberg	16
2019	20	kvyat	kvyat	17
2019	20	sainz	sainz	18
2019	20	kubica	kubica	19
2019	20	russell	russell	20
2019	21	hamilton	hamilton	1
2019	21	leclerc	leclerc	2
2019	21	max_verstappen	max-verstappen	3
2019	21	vettel	vettel	4
2019	21	albon	albon	5
2019	21	norris	norris	6
2019	21	sainz	sainz	7
2019	21	ricciardo	ricciardo	8
2019	21	kevin_magnussen	kevin-magnussen	9
2019	21	hulkenberg	hulkenberg	10
2019	21	perez	perez	11
2019	21	stroll	stroll	12
2019	21	giovinazzi	giovinazzi	13
2019	21	raikkonen	raikkonen	14
2019	21	bottas	bottas	15
2019	21	kvyat	kvyat	16
2019	21	grosjean	grosjean	17
2019	21	kubica	kubica	18
2019	21	russell	russell	19
2019	21	gasly	gasly	20
2020	1	bottas	bottas	1
2020	1	max_verstappen	max-verstappen	2
2020	1	norris	norris	3
2020	1	albon	albon	4
2020	1	hamilton	hamilton	5
2020	1	perez	perez	6
2020	1	leclerc	leclerc	7
2020	1	sainz	sainz	8
2020	1	stroll	stroll	9
2020	1	vettel	vettel	10
2020	1	ricciardo	ricciardo	11
2020	1	gasly	gasly	12
2020	1	kevin_magnussen	kevin-magnussen	13
2020	1	giovinazzi	giovinazzi	14
2020	1	kvyat	kvyat	15
2020	1	ocon	ocon	16
2020	1	raikkonen	raikkonen	17
2020	1	grosjean	grosjean	18
2020	1	russell	russell	19
2020	1	latifi	latifi	20
2020	2	hamilton	hamilton	1
2020	2	max_verstappen	max-verstappen	2
2020	2	sainz	sainz	3
2020	2	bottas	bottas	4
2020	2	albon	albon	5
2020	2	ocon	ocon	6
2020	2	ricciardo	ricciardo	7
2020	2	gasly	gasly	8
2020	2	leclerc	leclerc	9
2020	2	norris	norris	10
2020	2	stroll	stroll	11
2020	2	russell	russell	12
2020	2	kevin_magnussen	kevin-magnussen	13
2020	2	kvyat	kvyat	14
2020	2	giovinazzi	giovinazzi	15
2020	2	vettel	vettel	16
2020	2	perez	perez	17
2020	2	latifi	latifi	18
2020	2	grosjean	grosjean	19
2020	2	raikkonen	raikkonen	20
2020	3	hamilton	hamilton	1
2020	3	stroll	stroll	2
2020	3	max_verstappen	max-verstappen	3
2020	3	vettel	vettel	4
2020	3	leclerc	leclerc	5
2020	3	bottas	bottas	6
2020	3	perez	perez	7
2020	3	sainz	sainz	8
2020	3	ricciardo	ricciardo	9
2020	3	latifi	latifi	10
2020	3	albon	albon	11
2020	3	gasly	gasly	12
2020	3	norris	norris	13
2020	3	raikkonen	raikkonen	14
2020	3	russell	russell	15
2020	3	ocon	ocon	16
2020	3	kvyat	kvyat	17
2020	3	giovinazzi	giovinazzi	18
2020	3	kevin_magnussen	kevin-magnussen	19
2020	3	grosjean	grosjean	20
2020	4	hamilton	hamilton	1
2020	4	bottas	bottas	2
2020	4	max_verstappen	max-verstappen	3
2020	4	leclerc	leclerc	4
2020	4	sainz	sainz	5
2020	4	ricciardo	ricciardo	6
2020	4	norris	norris	7
2020	4	stroll	stroll	8
2020	4	ocon	ocon	9
2020	4	vettel	vettel	10
2020	4	gasly	gasly	11
2020	4	albon	albon	12
2020	4	giovinazzi	giovinazzi	13
2020	4	kvyat	kvyat	14
2020	4	kevin_magnussen	kevin-magnussen	15
2020	4	grosjean	grosjean	16
2020	4	raikkonen	raikkonen	17
2020	4	russell	russell	18
2020	4	latifi	latifi	19
2020	5	bottas	bottas	1
2020	5	hamilton	hamilton	2
2020	5	max_verstappen	max-verstappen	3
2020	5	hulkenberg	hulkenberg	4
2020	5	stroll	stroll	5
2020	5	ricciardo	ricciardo	6
2020	5	gasly	gasly	7
2020	5	norris	norris	8
2020	5	albon	albon	9
2020	5	leclerc	leclerc	10
2020	5	sainz	sainz	11
2020	5	ocon	ocon	12
2020	5	kevin_magnussen	kevin-magnussen	13
2020	5	kvyat	kvyat	14
2020	5	giovinazzi	giovinazzi	15
2020	5	grosjean	grosjean	16
2020	5	russell	russell	17
2020	5	latifi	latifi	18
2020	5	raikkonen	raikkonen	19
2020	5	vettel	vettel	20
2020	6	hamilton	hamilton	1
2020	6	max_verstappen	max-verstappen	2
2020	6	stroll	stroll	3
2020	6	bottas	bottas	4
2020	6	perez	perez	5
2020	6	albon	albon	6
2020	6	sainz	sainz	7
2020	6	gasly	gasly	8
2020	6	leclerc	leclerc	9
2020	6	norris	norris	10
2020	6	vettel	vettel	11
2020	6	ricciardo	ricciardo	12
2020	6	kvyat	kvyat	13
2020	6	kevin_magnussen	kevin-magnussen	14
2020	6	raikkonen	raikkonen	15
2020	6	ocon	ocon	16
2020	6	grosjean	grosjean	17
2020	6	russell	russell	18
2020	6	giovinazzi	giovinazzi	19
2020	6	latifi	latifi	20
2020	7	hamilton	hamilton	1
2020	7	bottas	bottas	2
2020	7	max_verstappen	max-verstappen	3
2020	7	ricciardo	ricciardo	4
2020	7	ocon	ocon	5
2020	7	albon	albon	6
2020	7	stroll	stroll	7
2020	7	leclerc	leclerc	8
2020	7	perez	perez	9
2020	7	gasly	gasly	10
2020	7	norris	norris	11
2020	7	kvyat	kvyat	12
2020	7	vettel	vettel	13
2020	7	giovinazzi	giovinazzi	14
2020	7	kevin_magnussen	kevin-magnussen	15
2020	7	raikkonen	raikkonen	16
2020	7	russell	russell	17
2020	7	grosjean	grosjean	18
2020	7	latifi	latifi	19
2020	8	hamilton	hamilton	1
2020	8	sainz	sainz	2
2020	8	norris	norris	3
2020	8	perez	perez	4
2020	8	ricciardo	ricciardo	5
2020	8	bottas	bottas	6
2020	8	max_verstappen	max-verstappen	7
2020	8	stroll	stroll	8
2020	8	ocon	ocon	9
2020	8	gasly	gasly	10
2020	8	kvyat	kvyat	11
2020	8	raikkonen	raikkonen	12
2020	8	leclerc	leclerc	13
2020	8	giovinazzi	giovinazzi	14
2020	8	albon	albon	15
2020	8	grosjean	grosjean	16
2020	8	russell	russell	17
2020	8	vettel	vettel	18
2020	8	latifi	latifi	19
2020	8	kevin_magnussen	kevin-magnussen	20
2020	9	bottas	bottas	1
2020	9	hamilton	hamilton	2
2020	9	leclerc	leclerc	3
2020	9	albon	albon	4
2020	9	stroll	stroll	5
2020	9	ricciardo	ricciardo	6
2020	9	perez	perez	7
2020	9	norris	norris	8
2020	9	kvyat	kvyat	9
2020	9	ocon	ocon	10
2020	9	russell	russell	11
2020	9	kevin_magnussen	kevin-magnussen	12
2020	9	latifi	latifi	13
2020	9	giovinazzi	giovinazzi	14
2020	9	sainz	sainz	15
2020	9	raikkonen	raikkonen	16
2020	9	grosjean	grosjean	17
2020	9	vettel	vettel	18
2020	10	hamilton	hamilton	1
2020	10	bottas	bottas	2
2020	10	max_verstappen	max-verstappen	3
2020	10	ocon	ocon	4
2020	10	ricciardo	ricciardo	5
2020	10	perez	perez	6
2020	10	gasly	gasly	7
2020	10	leclerc	leclerc	8
2020	10	kevin_magnussen	kevin-magnussen	9
2020	10	grosjean	grosjean	10
2020	10	kvyat	kvyat	11
2020	10	giovinazzi	giovinazzi	12
2020	10	vettel	vettel	13
2020	10	latifi	latifi	14
2020	10	raikkonen	raikkonen	15
2020	10	russell	russell	16
2020	10	albon	albon	17
2020	10	norris	norris	18
2020	11	bottas	bottas	1
2020	11	hamilton	hamilton	2
2020	11	max_verstappen	max-verstappen	3
2020	11	leclerc	leclerc	4
2020	11	ricciardo	ricciardo	5
2020	11	albon	albon	6
2020	11	norris	norris	7
2020	11	perez	perez	8
2020	11	ocon	ocon	9
2020	11	sainz	sainz	10
2020	11	giovinazzi	giovinazzi	11
2020	11	vettel	vettel	12
2020	11	gasly	gasly	13
2020	11	kevin_magnussen	kevin-magnussen	14
2020	11	kvyat	kvyat	15
2020	11	russell	russell	16
2020	11	hulkenberg	hulkenberg	17
2020	11	latifi	latifi	18
2020	11	raikkonen	raikkonen	19
2020	11	grosjean	grosjean	20
2020	12	bottas	bottas	1
2020	12	sainz	sainz	2
2020	12	hamilton	hamilton	3
2020	12	norris	norris	4
2020	12	max_verstappen	max-verstappen	5
2020	12	leclerc	leclerc	6
2020	12	raikkonen	raikkonen	7
2020	12	ricciardo	ricciardo	8
2020	12	albon	albon	9
2020	12	gasly	gasly	10
2020	12	stroll	stroll	11
2020	12	ocon	ocon	12
2020	12	russell	russell	13
2020	12	giovinazzi	giovinazzi	14
2020	12	vettel	vettel	15
2020	12	grosjean	grosjean	16
2020	12	kevin_magnussen	kevin-magnussen	17
2020	12	latifi	latifi	18
2020	12	kvyat	kvyat	19
2020	12	perez	perez	20
2020	13	bottas	bottas	1
2020	13	max_verstappen	max-verstappen	2
2020	13	hamilton	hamilton	3
2020	13	ricciardo	ricciardo	4
2020	13	gasly	gasly	5
2020	13	leclerc	leclerc	6
2020	13	albon	albon	7
2020	13	kvyat	kvyat	8
2020	13	norris	norris	9
2020	13	sainz	sainz	10
2020	13	perez	perez	11
2020	13	ocon	ocon	12
2020	13	russell	russell	13
2020	13	giovinazzi	giovinazzi	14
2020	13	vettel	vettel	15
2020	13	raikkonen	raikkonen	16
2020	13	grosjean	grosjean	17
2020	13	latifi	latifi	18
2020	13	stroll	stroll	19
2020	13	kevin_magnussen	kevin-magnussen	20
2020	14	stroll	stroll	1
2020	14	perez	perez	2
2020	14	vettel	vettel	3
2020	14	max_verstappen	max-verstappen	4
2020	14	albon	albon	5
2020	14	hamilton	hamilton	6
2020	14	ricciardo	ricciardo	7
2020	14	raikkonen	raikkonen	8
2020	14	sainz	sainz	9
2020	14	kevin_magnussen	kevin-magnussen	10
2020	14	giovinazzi	giovinazzi	11
2020	14	kvyat	kvyat	12
2020	14	gasly	gasly	13
2020	14	leclerc	leclerc	14
2020	14	norris	norris	15
2020	14	grosjean	grosjean	16
2020	14	russell	russell	17
2020	14	bottas	bottas	18
2020	14	ocon	ocon	19
2020	14	latifi	latifi	20
2020	15	hamilton	hamilton	1
2020	15	max_verstappen	max-verstappen	2
2020	15	perez	perez	3
2020	15	albon	albon	4
2020	15	ricciardo	ricciardo	5
2020	15	bottas	bottas	6
2020	15	gasly	gasly	7
2020	15	ocon	ocon	8
2020	15	norris	norris	9
2020	15	leclerc	leclerc	10
2020	15	giovinazzi	giovinazzi	11
2020	15	stroll	stroll	12
2020	15	sainz	sainz	13
2020	15	kevin_magnussen	kevin-magnussen	14
2020	15	vettel	vettel	15
2020	15	latifi	latifi	16
2020	15	raikkonen	raikkonen	17
2020	15	russell	russell	18
2020	15	kvyat	kvyat	19
2020	16	russell	russell	1
2020	16	bottas	bottas	2
2020	16	sainz	sainz	3
2020	16	ricciardo	ricciardo	4
2020	16	kvyat	kvyat	5
2020	16	stroll	stroll	6
2020	16	gasly	gasly	7
2020	16	ocon	ocon	8
2020	16	vettel	vettel	9
2020	16	norris	norris	10
2020	16	kevin_magnussen	kevin-magnussen	11
2020	16	albon	albon	12
2020	16	giovinazzi	giovinazzi	13
2020	16	latifi	latifi	14
2020	16	aitken	aitken	15
2020	16	pietro_fittipaldi	pietro-fittipaldi	16
2020	16	raikkonen	raikkonen	17
2020	16	perez	perez	18
2020	17	max_verstappen	max-verstappen	1
2020	17	bottas	bottas	2
2020	17	hamilton	hamilton	3
2020	17	norris	norris	4
2020	17	albon	albon	5
2020	17	sainz	sainz	6
2020	17	kvyat	kvyat	7
2020	17	stroll	stroll	8
2020	17	ocon	ocon	9
2020	17	gasly	gasly	10
2020	17	ricciardo	ricciardo	11
2020	17	vettel	vettel	12
2020	17	leclerc	leclerc	13
2020	17	raikkonen	raikkonen	14
2020	17	giovinazzi	giovinazzi	15
2020	17	russell	russell	16
2020	17	kevin_magnussen	kevin-magnussen	17
2020	17	pietro_fittipaldi	pietro-fittipaldi	18
2020	17	latifi	latifi	19
2020	17	perez	perez	20
2021	1	max_verstappen	max-verstappen	1
2021	1	hamilton	hamilton	2
2021	1	leclerc	leclerc	3
2021	1	bottas	bottas	4
2021	1	gasly	gasly	5
2021	1	norris	norris	6
2021	1	ricciardo	ricciardo	7
2021	1	alonso	alonso	8
2021	1	stroll	stroll	9
2021	1	sainz	sainz	10
2021	1	raikkonen	raikkonen	11
2021	1	giovinazzi	giovinazzi	12
2021	1	ocon	ocon	13
2021	1	vettel	vettel	14
2021	1	tsunoda	tsunoda	15
2021	1	russell	russell	16
2021	1	latifi	latifi	17
2021	1	mick_schumacher	mick-schumacher	18
2021	1	perez	perez	19
2021	2	max_verstappen	max-verstappen	1
2021	2	hamilton	hamilton	2
2021	2	leclerc	leclerc	3
2021	2	perez	perez	4
2021	2	ricciardo	ricciardo	5
2021	2	gasly	gasly	6
2021	2	stroll	stroll	7
2021	2	sainz	sainz	8
2021	2	norris	norris	9
2021	2	bottas	bottas	10
2021	2	russell	russell	11
2021	2	raikkonen	raikkonen	12
2021	2	giovinazzi	giovinazzi	13
2021	2	ocon	ocon	14
2021	2	tsunoda	tsunoda	15
2021	2	mick_schumacher	mick-schumacher	16
2021	2	alonso	alonso	17
2021	2	vettel	vettel	18
2021	2	mazepin	mazepin	19
2021	3	bottas	bottas	1
2021	3	hamilton	hamilton	2
2021	3	max_verstappen	max-verstappen	3
2021	3	sainz	sainz	4
2021	3	perez	perez	5
2021	3	norris	norris	6
2021	3	ocon	ocon	7
2021	3	leclerc	leclerc	8
2021	3	gasly	gasly	9
2021	3	vettel	vettel	10
2021	3	russell	russell	11
2021	3	giovinazzi	giovinazzi	12
2021	3	raikkonen	raikkonen	13
2021	3	ricciardo	ricciardo	14
2021	3	alonso	alonso	15
2021	3	tsunoda	tsunoda	16
2021	3	stroll	stroll	17
2021	3	latifi	latifi	18
2021	3	mick_schumacher	mick-schumacher	19
2021	3	mazepin	mazepin	20
2021	4	max_verstappen	max-verstappen	1
2021	4	hamilton	hamilton	2
2021	4	leclerc	leclerc	3
2021	4	bottas	bottas	4
2021	4	ricciardo	ricciardo	5
2021	4	perez	perez	6
2021	4	ocon	ocon	7
2021	4	sainz	sainz	8
2021	4	norris	norris	9
2021	4	alonso	alonso	10
2021	4	stroll	stroll	11
2021	4	vettel	vettel	12
2021	4	gasly	gasly	13
2021	4	raikkonen	raikkonen	14
2021	4	giovinazzi	giovinazzi	15
2021	4	mick_schumacher	mick-schumacher	16
2021	4	russell	russell	17
2021	4	tsunoda	tsunoda	18
2021	4	latifi	latifi	19
2021	4	mazepin	mazepin	20
2021	5	max_verstappen	max-verstappen	1
2021	5	bottas	bottas	2
2021	5	sainz	sainz	3
2021	5	norris	norris	4
2021	5	gasly	gasly	5
2021	5	hamilton	hamilton	6
2021	5	vettel	vettel	7
2021	5	perez	perez	8
2021	5	giovinazzi	giovinazzi	9
2021	5	ocon	ocon	10
2021	5	stroll	stroll	11
2021	5	raikkonen	raikkonen	12
2021	5	ricciardo	ricciardo	13
2021	5	alonso	alonso	14
2021	5	russell	russell	15
2021	5	latifi	latifi	16
2021	5	tsunoda	tsunoda	17
2021	5	mick_schumacher	mick-schumacher	18
2021	5	mazepin	mazepin	19
2021	6	leclerc	leclerc	1
2021	6	hamilton	hamilton	2
2021	6	max_verstappen	max-verstappen	3
2021	6	perez	perez	4
2021	6	gasly	gasly	5
2021	6	sainz	sainz	6
2021	6	alonso	alonso	7
2021	6	tsunoda	tsunoda	8
2021	6	vettel	vettel	9
2021	6	bottas	bottas	10
2021	6	ocon	ocon	11
2021	6	norris	norris	12
2021	6	ricciardo	ricciardo	13
2021	6	raikkonen	raikkonen	14
2021	6	giovinazzi	giovinazzi	15
2021	6	stroll	stroll	16
2021	6	latifi	latifi	17
2021	6	mick_schumacher	mick-schumacher	18
2021	6	mazepin	mazepin	19
2021	6	russell	russell	20
2021	7	hamilton	hamilton	1
2021	7	max_verstappen	max-verstappen	2
2021	7	bottas	bottas	3
2021	7	perez	perez	4
2021	7	sainz	sainz	5
2021	7	gasly	gasly	6
2021	7	leclerc	leclerc	7
2021	7	alonso	alonso	8
2021	7	ricciardo	ricciardo	9
2021	7	norris	norris	10
2021	7	ocon	ocon	11
2021	7	vettel	vettel	12
2021	7	giovinazzi	giovinazzi	13
2021	7	raikkonen	raikkonen	14
2021	7	latifi	latifi	15
2021	7	stroll	stroll	16
2021	7	russell	russell	17
2021	7	tsunoda	tsunoda	18
2021	7	mick_schumacher	mick-schumacher	19
2021	7	mazepin	mazepin	20
2021	8	max_verstappen	max-verstappen	1
2021	8	hamilton	hamilton	2
2021	8	norris	norris	3
2021	8	perez	perez	4
2021	8	bottas	bottas	5
2021	8	stroll	stroll	6
2021	8	alonso	alonso	7
2021	8	russell	russell	8
2021	8	ricciardo	ricciardo	9
2021	8	tsunoda	tsunoda	10
2021	8	sainz	sainz	11
2021	8	vettel	vettel	12
2021	8	raikkonen	raikkonen	13
2021	8	leclerc	leclerc	14
2021	8	ocon	ocon	15
2021	8	mazepin	mazepin	16
2021	8	mick_schumacher	mick-schumacher	17
2021	8	giovinazzi	giovinazzi	18
2021	8	latifi	latifi	19
2021	8	gasly	gasly	20
2021	9	max_verstappen	max-verstappen	1
2021	9	norris	norris	2
2021	9	perez	perez	3
2021	9	hamilton	hamilton	4
2021	9	bottas	bottas	5
2021	9	gasly	gasly	6
2021	9	tsunoda	tsunoda	7
2021	9	stroll	stroll	8
2021	9	vettel	vettel	9
2021	9	leclerc	leclerc	10
2021	9	ricciardo	ricciardo	11
2021	9	giovinazzi	giovinazzi	12
2021	9	russell	russell	13
2021	9	sainz	sainz	14
2021	9	raikkonen	raikkonen	15
2021	9	alonso	alonso	16
2021	9	mick_schumacher	mick-schumacher	17
2021	9	latifi	latifi	18
2021	9	mazepin	mazepin	19
2021	10	leclerc	leclerc	1
2021	10	hamilton	hamilton	2
2021	10	bottas	bottas	3
2021	10	norris	norris	4
2021	10	ricciardo	ricciardo	5
2021	10	vettel	vettel	6
2021	10	alonso	alonso	7
2021	10	sainz	sainz	8
2021	10	raikkonen	raikkonen	9
2021	10	ocon	ocon	10
2021	10	stroll	stroll	11
2021	10	gasly	gasly	12
2021	10	giovinazzi	giovinazzi	13
2021	10	russell	russell	14
2021	10	tsunoda	tsunoda	15
2021	10	mick_schumacher	mick-schumacher	16
2021	10	latifi	latifi	17
2021	10	mazepin	mazepin	18
2021	10	perez	perez	19
2021	11	hamilton	hamilton	1
2021	11	ocon	ocon	2
2021	11	vettel	vettel	3
2021	11	sainz	sainz	4
2021	11	tsunoda	tsunoda	5
2021	11	latifi	latifi	6
2021	11	alonso	alonso	7
2021	11	russell	russell	8
2021	11	max_verstappen	max-verstappen	9
2021	11	raikkonen	raikkonen	10
2021	11	mick_schumacher	mick-schumacher	11
2021	11	gasly	gasly	12
2021	11	mazepin	mazepin	13
2021	11	ricciardo	ricciardo	14
2021	11	norris	norris	15
2021	11	giovinazzi	giovinazzi	16
2021	12	max_verstappen	max-verstappen	1
2021	12	russell	russell	2
2021	12	hamilton	hamilton	3
